service_id,date,exception_type
27_1484948,20260421,1
27_1484948,20260422,1
27_1484948,20260423,1
27_1484948,20260424,1
27_1484948,20260427,1
27_1484948,20260428,1
27_1484948,20260429,1
27_1484948,20260430,1
27_1484949,20260420,1
27_1484949,20260421,1
27_1484949,20260422,1
27_1484949,20260423,1
27_1484949,20260424,1
27_1484949,20260427,1
27_1484949,20260428,1
27_1484949,20260429,1
27_1484949,20260430,1
27_1484950,20260420,1
27_1484950,20260421,1
27_1484950,20260422,1
27_1484950,20260423,1
27_1484950,20260424,1
27_1484950,20260427,1
27_1484950,20260428,1
27_1484950,20260429,1
27_1484950,20260430,1
27_1484951,20260420,1
27_1484951,20260421,1
27_1484951,20260422,1
27_1484951,20260423,1
27_1484951,20260424,1
27_1484951,20260427,1
27_1484951,20260428,1
27_1484951,20260429,1
27_1484951,20260430,1
27_1484952,20260420,1
27_1484952,20260421,1
27_1484952,20260422,1
27_1484952,20260423,1
27_1484952,20260424,1
27_1484952,20260427,1
27_1484952,20260428,1
27_1484952,20260429,1
27_1484952,20260430,1
27_1484953,20260420,1
27_1484953,20260421,1
27_1484953,20260422,1
27_1484953,20260423,1
27_1484953,20260424,1
27_1484953,20260427,1
27_1484953,20260428,1
27_1484953,20260429,1
27_1484953,20260430,1
27_1484954,20260420,1
27_1484954,20260421,1
27_1484954,20260422,1
27_1484954,20260423,1
27_1484954,20260424,1
27_1484954,20260427,1
27_1484954,20260428,1
27_1484954,20260429,1
27_1484954,20260430,1
27_1484955,20260420,1
27_1484955,20260421,1
27_1484955,20260422,1
27_1484955,20260423,1
27_1484955,20260424,1
27_1484955,20260427,1
27_1484955,20260428,1
27_1484955,20260429,1
27_1484955,20260430,1
27_1484956,20260420,1
27_1484956,20260421,1
27_1484956,20260422,1
27_1484956,20260423,1
27_1484956,20260424,1
27_1484956,20260427,1
27_1484956,20260428,1
27_1484956,20260429,1
27_1484956,20260430,1
27_1484957,20260420,1
27_1484957,20260421,1
27_1484957,20260422,1
27_1484957,20260423,1
27_1484957,20260424,1
27_1484957,20260427,1
27_1484957,20260428,1
27_1484957,20260429,1
27_1484957,20260430,1
27_1484958,20260420,1
27_1484958,20260421,1
27_1484958,20260422,1
27_1484958,20260423,1
27_1484958,20260424,1
27_1484958,20260427,1
27_1484958,20260428,1
27_1484958,20260429,1
27_1484958,20260430,1
27_1484959,20260420,1
27_1484959,20260421,1
27_1484959,20260422,1
27_1484959,20260423,1
27_1484959,20260424,1
27_1484959,20260427,1
27_1484959,20260428,1
27_1484959,20260429,1
27_1484959,20260430,1
27_1484960,20260420,1
27_1484960,20260421,1
27_1484960,20260422,1
27_1484960,20260423,1
27_1484960,20260424,1
27_1484960,20260427,1
27_1484960,20260428,1
27_1484960,20260429,1
27_1484960,20260430,1
27_1484961,20260420,1
27_1484961,20260421,1
27_1484961,20260422,1
27_1484961,20260423,1
27_1484961,20260424,1
27_1484961,20260427,1
27_1484961,20260428,1
27_1484961,20260429,1
27_1484961,20260430,1
27_1484962,20260420,1
27_1484962,20260421,1
27_1484962,20260422,1
27_1484962,20260423,1
27_1484962,20260424,1
27_1484962,20260427,1
27_1484962,20260428,1
27_1484962,20260429,1
27_1484962,20260430,1
27_1484963,20260420,1
27_1484963,20260421,1
27_1484963,20260422,1
27_1484963,20260423,1
27_1484963,20260424,1
27_1484963,20260427,1
27_1484963,20260428,1
27_1484963,20260429,1
27_1484963,20260430,1
27_1484964,20260420,1
27_1484964,20260421,1
27_1484964,20260422,1
27_1484964,20260423,1
27_1484964,20260424,1
27_1484964,20260427,1
27_1484964,20260428,1
27_1484964,20260429,1
27_1484964,20260430,1
27_1484965,20260420,1
27_1484965,20260421,1
27_1484965,20260422,1
27_1484965,20260423,1
27_1484965,20260424,1
27_1484965,20260427,1
27_1484965,20260428,1
27_1484965,20260429,1
27_1484965,20260430,1
27_1484966,20260420,1
27_1484966,20260421,1
27_1484966,20260422,1
27_1484966,20260423,1
27_1484966,20260424,1
27_1484966,20260427,1
27_1484966,20260428,1
27_1484966,20260429,1
27_1484966,20260430,1
27_1484967,20260420,1
27_1484967,20260421,1
27_1484967,20260422,1
27_1484967,20260423,1
27_1484967,20260424,1
27_1484967,20260427,1
27_1484967,20260428,1
27_1484967,20260429,1
27_1484967,20260430,1
27_1484968,20260420,1
27_1484968,20260421,1
27_1484968,20260422,1
27_1484968,20260423,1
27_1484968,20260424,1
27_1484968,20260427,1
27_1484968,20260428,1
27_1484968,20260429,1
27_1484968,20260430,1
27_1484969,20260420,1
27_1484969,20260421,1
27_1484969,20260422,1
27_1484969,20260423,1
27_1484969,20260424,1
27_1484969,20260427,1
27_1484969,20260428,1
27_1484969,20260429,1
27_1484969,20260430,1
27_1484970,20260420,1
27_1484970,20260421,1
27_1484970,20260422,1
27_1484970,20260423,1
27_1484970,20260424,1
27_1484970,20260427,1
27_1484970,20260428,1
27_1484970,20260429,1
27_1484970,20260430,1
27_1484971,20260420,1
27_1484971,20260421,1
27_1484971,20260422,1
27_1484971,20260423,1
27_1484971,20260424,1
27_1484971,20260427,1
27_1484971,20260428,1
27_1484971,20260429,1
27_1484971,20260430,1
27_1484972,20260420,1
27_1484972,20260421,1
27_1484972,20260422,1
27_1484972,20260423,1
27_1484972,20260424,1
27_1484972,20260427,1
27_1484972,20260428,1
27_1484972,20260429,1
27_1484972,20260430,1
27_1484973,20260420,1
27_1484973,20260421,1
27_1484973,20260422,1
27_1484973,20260423,1
27_1484973,20260424,1
27_1484973,20260427,1
27_1484973,20260428,1
27_1484973,20260429,1
27_1484973,20260430,1
27_1484974,20260420,1
27_1484974,20260421,1
27_1484974,20260422,1
27_1484974,20260423,1
27_1484974,20260424,1
27_1484974,20260427,1
27_1484974,20260428,1
27_1484974,20260429,1
27_1484974,20260430,1
27_1484975,20260420,1
27_1484975,20260421,1
27_1484975,20260422,1
27_1484975,20260423,1
27_1484975,20260424,1
27_1484975,20260427,1
27_1484975,20260428,1
27_1484975,20260429,1
27_1484975,20260430,1
27_1484976,20260420,1
27_1484976,20260421,1
27_1484976,20260422,1
27_1484976,20260423,1
27_1484976,20260424,1
27_1484976,20260427,1
27_1484976,20260428,1
27_1484976,20260429,1
27_1484976,20260430,1
27_1484977,20260420,1
27_1484977,20260421,1
27_1484977,20260422,1
27_1484977,20260423,1
27_1484977,20260424,1
27_1484977,20260427,1
27_1484977,20260428,1
27_1484977,20260429,1
27_1484977,20260430,1
27_1484978,20260420,1
27_1484978,20260421,1
27_1484978,20260422,1
27_1484978,20260423,1
27_1484978,20260424,1
27_1484978,20260427,1
27_1484978,20260428,1
27_1484978,20260429,1
27_1484978,20260430,1
27_1484981,20260420,1
27_1484981,20260421,1
27_1484981,20260422,1
27_1484981,20260423,1
27_1484981,20260424,1
27_1484981,20260427,1
27_1484981,20260428,1
27_1484981,20260429,1
27_1484981,20260430,1
27_1484982,20260420,1
27_1484982,20260421,1
27_1484982,20260422,1
27_1484982,20260423,1
27_1484982,20260424,1
27_1484982,20260427,1
27_1484982,20260428,1
27_1484982,20260429,1
27_1484982,20260430,1
27_1484983,20260420,1
27_1484983,20260421,1
27_1484983,20260422,1
27_1484983,20260423,1
27_1484983,20260424,1
27_1484983,20260427,1
27_1484983,20260428,1
27_1484983,20260429,1
27_1484983,20260430,1
27_1484984,20260420,1
27_1484984,20260421,1
27_1484984,20260422,1
27_1484984,20260423,1
27_1484984,20260424,1
27_1484984,20260427,1
27_1484984,20260428,1
27_1484984,20260429,1
27_1484984,20260430,1
27_1484985,20260420,1
27_1484985,20260421,1
27_1484985,20260422,1
27_1484985,20260423,1
27_1484985,20260424,1
27_1484985,20260427,1
27_1484985,20260428,1
27_1484985,20260429,1
27_1484985,20260430,1
27_1484986,20260420,1
27_1484986,20260421,1
27_1484986,20260422,1
27_1484986,20260423,1
27_1484986,20260424,1
27_1484986,20260427,1
27_1484986,20260428,1
27_1484986,20260429,1
27_1484986,20260430,1
27_1484987,20260420,1
27_1484987,20260421,1
27_1484987,20260422,1
27_1484987,20260423,1
27_1484987,20260424,1
27_1484987,20260427,1
27_1484987,20260428,1
27_1484987,20260429,1
27_1484987,20260430,1
27_1484988,20260420,1
27_1484988,20260421,1
27_1484988,20260422,1
27_1484988,20260423,1
27_1484988,20260424,1
27_1484988,20260427,1
27_1484988,20260428,1
27_1484988,20260429,1
27_1484988,20260430,1
27_1484989,20260420,1
27_1484989,20260421,1
27_1484989,20260422,1
27_1484989,20260423,1
27_1484989,20260424,1
27_1484989,20260427,1
27_1484989,20260428,1
27_1484989,20260429,1
27_1484989,20260430,1
27_1484990,20260420,1
27_1484990,20260421,1
27_1484990,20260422,1
27_1484990,20260423,1
27_1484990,20260424,1
27_1484990,20260427,1
27_1484990,20260428,1
27_1484990,20260429,1
27_1484990,20260430,1
27_1484991,20260420,1
27_1484991,20260421,1
27_1484991,20260422,1
27_1484991,20260423,1
27_1484991,20260424,1
27_1484991,20260427,1
27_1484991,20260428,1
27_1484991,20260429,1
27_1484991,20260430,1
27_1484992,20260420,1
27_1484992,20260421,1
27_1484992,20260422,1
27_1484992,20260423,1
27_1484992,20260424,1
27_1484992,20260427,1
27_1484992,20260428,1
27_1484992,20260429,1
27_1484992,20260430,1
27_1484993,20260420,1
27_1484993,20260421,1
27_1484993,20260422,1
27_1484993,20260423,1
27_1484993,20260424,1
27_1484993,20260427,1
27_1484993,20260428,1
27_1484993,20260429,1
27_1484993,20260430,1
27_1484994,20260420,1
27_1484994,20260421,1
27_1484994,20260422,1
27_1484994,20260423,1
27_1484994,20260424,1
27_1484994,20260427,1
27_1484994,20260428,1
27_1484994,20260429,1
27_1484994,20260430,1
27_1484995,20260420,1
27_1484995,20260421,1
27_1484995,20260422,1
27_1484995,20260423,1
27_1484995,20260424,1
27_1484995,20260427,1
27_1484995,20260428,1
27_1484995,20260429,1
27_1484995,20260430,1
27_1484996,20260420,1
27_1484996,20260421,1
27_1484996,20260422,1
27_1484996,20260423,1
27_1484996,20260424,1
27_1484996,20260427,1
27_1484996,20260428,1
27_1484996,20260429,1
27_1484996,20260430,1
27_1484997,20260420,1
27_1484997,20260421,1
27_1484997,20260422,1
27_1484997,20260423,1
27_1484997,20260424,1
27_1484997,20260427,1
27_1484997,20260428,1
27_1484997,20260429,1
27_1484997,20260430,1
27_1484998,20260420,1
27_1484998,20260421,1
27_1484998,20260422,1
27_1484998,20260423,1
27_1484998,20260424,1
27_1484998,20260427,1
27_1484998,20260428,1
27_1484998,20260429,1
27_1484998,20260430,1
27_1484999,20260420,1
27_1484999,20260421,1
27_1484999,20260422,1
27_1484999,20260423,1
27_1484999,20260424,1
27_1484999,20260427,1
27_1484999,20260428,1
27_1484999,20260429,1
27_1484999,20260430,1
27_1485000,20260420,1
27_1485000,20260421,1
27_1485000,20260422,1
27_1485000,20260423,1
27_1485000,20260424,1
27_1485000,20260427,1
27_1485000,20260428,1
27_1485000,20260429,1
27_1485000,20260430,1
27_1485001,20260420,1
27_1485001,20260421,1
27_1485001,20260422,1
27_1485001,20260423,1
27_1485001,20260424,1
27_1485001,20260427,1
27_1485001,20260428,1
27_1485001,20260429,1
27_1485001,20260430,1
27_1485002,20260420,1
27_1485002,20260421,1
27_1485002,20260422,1
27_1485002,20260423,1
27_1485002,20260424,1
27_1485002,20260427,1
27_1485002,20260428,1
27_1485002,20260429,1
27_1485002,20260430,1
27_1485003,20260420,1
27_1485003,20260421,1
27_1485003,20260422,1
27_1485003,20260423,1
27_1485003,20260424,1
27_1485003,20260427,1
27_1485003,20260428,1
27_1485003,20260429,1
27_1485003,20260430,1
27_1485004,20260420,1
27_1485004,20260421,1
27_1485004,20260422,1
27_1485004,20260423,1
27_1485004,20260424,1
27_1485004,20260427,1
27_1485004,20260428,1
27_1485004,20260429,1
27_1485004,20260430,1
27_1485005,20260420,1
27_1485005,20260421,1
27_1485005,20260422,1
27_1485005,20260423,1
27_1485005,20260424,1
27_1485005,20260427,1
27_1485005,20260428,1
27_1485005,20260429,1
27_1485005,20260430,1
27_1485006,20260420,1
27_1485006,20260421,1
27_1485006,20260422,1
27_1485006,20260423,1
27_1485006,20260424,1
27_1485006,20260427,1
27_1485006,20260428,1
27_1485006,20260429,1
27_1485006,20260430,1
27_1485007,20260420,1
27_1485007,20260421,1
27_1485007,20260422,1
27_1485007,20260423,1
27_1485007,20260424,1
27_1485007,20260427,1
27_1485007,20260428,1
27_1485007,20260429,1
27_1485007,20260430,1
27_1485008,20260420,1
27_1485008,20260421,1
27_1485008,20260422,1
27_1485008,20260423,1
27_1485008,20260424,1
27_1485008,20260427,1
27_1485008,20260428,1
27_1485008,20260429,1
27_1485008,20260430,1
27_1485009,20260420,1
27_1485009,20260421,1
27_1485009,20260422,1
27_1485009,20260423,1
27_1485009,20260424,1
27_1485009,20260427,1
27_1485009,20260428,1
27_1485009,20260429,1
27_1485009,20260430,1
27_1485010,20260420,1
27_1485010,20260421,1
27_1485010,20260422,1
27_1485010,20260423,1
27_1485010,20260424,1
27_1485010,20260427,1
27_1485010,20260428,1
27_1485010,20260429,1
27_1485010,20260430,1
27_1485011,20260420,1
27_1485011,20260421,1
27_1485011,20260422,1
27_1485011,20260423,1
27_1485011,20260424,1
27_1485011,20260427,1
27_1485011,20260428,1
27_1485011,20260429,1
27_1485011,20260430,1
27_1485012,20260420,1
27_1485012,20260421,1
27_1485012,20260422,1
27_1485012,20260423,1
27_1485012,20260424,1
27_1485012,20260427,1
27_1485012,20260428,1
27_1485012,20260429,1
27_1485012,20260430,1
27_1485013,20260420,1
27_1485013,20260421,1
27_1485013,20260422,1
27_1485013,20260423,1
27_1485013,20260424,1
27_1485013,20260427,1
27_1485013,20260428,1
27_1485013,20260429,1
27_1485013,20260430,1
27_1485014,20260420,1
27_1485014,20260421,1
27_1485014,20260422,1
27_1485014,20260423,1
27_1485014,20260424,1
27_1485014,20260427,1
27_1485014,20260428,1
27_1485014,20260429,1
27_1485014,20260430,1
27_1485015,20260420,1
27_1485015,20260421,1
27_1485015,20260422,1
27_1485015,20260423,1
27_1485015,20260424,1
27_1485015,20260427,1
27_1485015,20260428,1
27_1485015,20260429,1
27_1485015,20260430,1
27_1485016,20260420,1
27_1485016,20260421,1
27_1485016,20260422,1
27_1485016,20260423,1
27_1485016,20260424,1
27_1485016,20260427,1
27_1485016,20260428,1
27_1485016,20260429,1
27_1485016,20260430,1
27_1485017,20260420,1
27_1485017,20260421,1
27_1485017,20260422,1
27_1485017,20260423,1
27_1485017,20260424,1
27_1485017,20260427,1
27_1485017,20260428,1
27_1485017,20260429,1
27_1485017,20260430,1
27_1485018,20260420,1
27_1485018,20260421,1
27_1485018,20260422,1
27_1485018,20260423,1
27_1485018,20260424,1
27_1485018,20260427,1
27_1485018,20260428,1
27_1485018,20260429,1
27_1485018,20260430,1
27_1485019,20260420,1
27_1485019,20260421,1
27_1485019,20260422,1
27_1485019,20260423,1
27_1485019,20260424,1
27_1485019,20260427,1
27_1485019,20260428,1
27_1485019,20260429,1
27_1485019,20260430,1
27_1485020,20260420,1
27_1485020,20260421,1
27_1485020,20260422,1
27_1485020,20260423,1
27_1485020,20260424,1
27_1485020,20260427,1
27_1485020,20260428,1
27_1485020,20260429,1
27_1485020,20260430,1
27_1485021,20260420,1
27_1485021,20260421,1
27_1485021,20260422,1
27_1485021,20260423,1
27_1485021,20260424,1
27_1485021,20260427,1
27_1485021,20260428,1
27_1485021,20260429,1
27_1485021,20260430,1
27_1485022,20260420,1
27_1485022,20260421,1
27_1485022,20260422,1
27_1485022,20260423,1
27_1485022,20260424,1
27_1485022,20260427,1
27_1485022,20260428,1
27_1485022,20260429,1
27_1485022,20260430,1
27_1485023,20260420,1
27_1485023,20260421,1
27_1485023,20260422,1
27_1485023,20260423,1
27_1485023,20260424,1
27_1485023,20260427,1
27_1485023,20260428,1
27_1485023,20260429,1
27_1485023,20260430,1
27_1485024,20260420,1
27_1485024,20260421,1
27_1485024,20260422,1
27_1485024,20260423,1
27_1485024,20260424,1
27_1485024,20260427,1
27_1485024,20260428,1
27_1485024,20260429,1
27_1485024,20260430,1
27_1485025,20260420,1
27_1485025,20260421,1
27_1485025,20260422,1
27_1485025,20260423,1
27_1485025,20260424,1
27_1485025,20260427,1
27_1485025,20260428,1
27_1485025,20260429,1
27_1485025,20260430,1
27_1485026,20260420,1
27_1485026,20260421,1
27_1485026,20260422,1
27_1485026,20260423,1
27_1485026,20260424,1
27_1485026,20260427,1
27_1485026,20260428,1
27_1485026,20260429,1
27_1485026,20260430,1
27_1485027,20260420,1
27_1485027,20260421,1
27_1485027,20260422,1
27_1485027,20260423,1
27_1485027,20260424,1
27_1485027,20260427,1
27_1485027,20260428,1
27_1485027,20260429,1
27_1485027,20260430,1
27_1485028,20260420,1
27_1485028,20260421,1
27_1485028,20260422,1
27_1485028,20260423,1
27_1485028,20260424,1
27_1485028,20260427,1
27_1485028,20260428,1
27_1485028,20260429,1
27_1485028,20260430,1
27_1485029,20260420,1
27_1485029,20260421,1
27_1485029,20260422,1
27_1485029,20260423,1
27_1485029,20260424,1
27_1485029,20260427,1
27_1485029,20260428,1
27_1485029,20260429,1
27_1485029,20260430,1
27_1485030,20260420,1
27_1485030,20260421,1
27_1485030,20260422,1
27_1485030,20260423,1
27_1485030,20260424,1
27_1485030,20260427,1
27_1485030,20260428,1
27_1485030,20260429,1
27_1485030,20260430,1
27_1485031,20260420,1
27_1485031,20260421,1
27_1485031,20260422,1
27_1485031,20260423,1
27_1485031,20260424,1
27_1485031,20260427,1
27_1485031,20260428,1
27_1485031,20260429,1
27_1485031,20260430,1
27_1485032,20260420,1
27_1485032,20260421,1
27_1485032,20260422,1
27_1485032,20260423,1
27_1485032,20260424,1
27_1485032,20260427,1
27_1485032,20260428,1
27_1485032,20260429,1
27_1485032,20260430,1
27_1485033,20260420,1
27_1485033,20260421,1
27_1485033,20260422,1
27_1485033,20260423,1
27_1485033,20260424,1
27_1485033,20260427,1
27_1485033,20260428,1
27_1485033,20260429,1
27_1485033,20260430,1
27_1485034,20260420,1
27_1485034,20260421,1
27_1485034,20260422,1
27_1485034,20260423,1
27_1485034,20260424,1
27_1485034,20260427,1
27_1485034,20260428,1
27_1485034,20260429,1
27_1485034,20260430,1
27_1485175,20260420,1
27_1485175,20260421,1
27_1485175,20260422,1
27_1485175,20260423,1
27_1485175,20260424,1
27_1485175,20260427,1
27_1485175,20260428,1
27_1485175,20260429,1
27_1485175,20260430,1
27_1485176,20260420,1
27_1485176,20260421,1
27_1485176,20260422,1
27_1485176,20260423,1
27_1485176,20260424,1
27_1485176,20260427,1
27_1485176,20260428,1
27_1485176,20260429,1
27_1485176,20260430,1
27_1485177,20260420,1
27_1485177,20260421,1
27_1485177,20260422,1
27_1485177,20260423,1
27_1485177,20260424,1
27_1485177,20260427,1
27_1485177,20260428,1
27_1485177,20260429,1
27_1485177,20260430,1
27_1485178,20260420,1
27_1485178,20260421,1
27_1485178,20260422,1
27_1485178,20260423,1
27_1485178,20260424,1
27_1485178,20260427,1
27_1485178,20260428,1
27_1485178,20260429,1
27_1485178,20260430,1
27_1485179,20260420,1
27_1485179,20260421,1
27_1485179,20260422,1
27_1485179,20260423,1
27_1485179,20260424,1
27_1485179,20260427,1
27_1485179,20260428,1
27_1485179,20260429,1
27_1485179,20260430,1
27_1485180,20260420,1
27_1485180,20260421,1
27_1485180,20260422,1
27_1485180,20260423,1
27_1485180,20260424,1
27_1485180,20260427,1
27_1485180,20260428,1
27_1485180,20260429,1
27_1485180,20260430,1
27_1485181,20260420,1
27_1485181,20260421,1
27_1485181,20260422,1
27_1485181,20260423,1
27_1485181,20260424,1
27_1485181,20260427,1
27_1485181,20260428,1
27_1485181,20260429,1
27_1485181,20260430,1
27_1485182,20260420,1
27_1485182,20260421,1
27_1485182,20260422,1
27_1485182,20260423,1
27_1485182,20260424,1
27_1485182,20260427,1
27_1485182,20260428,1
27_1485182,20260429,1
27_1485182,20260430,1
27_1485183,20260420,1
27_1485183,20260421,1
27_1485183,20260422,1
27_1485183,20260423,1
27_1485183,20260424,1
27_1485183,20260427,1
27_1485183,20260428,1
27_1485183,20260429,1
27_1485183,20260430,1
27_1485184,20260420,1
27_1485184,20260421,1
27_1485184,20260422,1
27_1485184,20260423,1
27_1485184,20260424,1
27_1485184,20260427,1
27_1485184,20260428,1
27_1485184,20260429,1
27_1485184,20260430,1
27_1485185,20260420,1
27_1485185,20260421,1
27_1485185,20260422,1
27_1485185,20260423,1
27_1485185,20260424,1
27_1485185,20260427,1
27_1485185,20260428,1
27_1485185,20260429,1
27_1485185,20260430,1
27_1485186,20260420,1
27_1485186,20260421,1
27_1485186,20260422,1
27_1485186,20260423,1
27_1485186,20260424,1
27_1485186,20260427,1
27_1485186,20260428,1
27_1485186,20260429,1
27_1485186,20260430,1
27_1485187,20260420,1
27_1485187,20260421,1
27_1485187,20260422,1
27_1485187,20260423,1
27_1485187,20260424,1
27_1485187,20260427,1
27_1485187,20260428,1
27_1485187,20260429,1
27_1485187,20260430,1
27_1485188,20260420,1
27_1485188,20260421,1
27_1485188,20260422,1
27_1485188,20260423,1
27_1485188,20260424,1
27_1485188,20260427,1
27_1485188,20260428,1
27_1485188,20260429,1
27_1485188,20260430,1
27_1485189,20260420,1
27_1485189,20260421,1
27_1485189,20260422,1
27_1485189,20260423,1
27_1485189,20260424,1
27_1485189,20260427,1
27_1485189,20260428,1
27_1485189,20260429,1
27_1485189,20260430,1
27_1485190,20260420,1
27_1485190,20260421,1
27_1485190,20260422,1
27_1485190,20260423,1
27_1485190,20260424,1
27_1485190,20260427,1
27_1485190,20260428,1
27_1485190,20260429,1
27_1485190,20260430,1
27_1485191,20260420,1
27_1485191,20260421,1
27_1485191,20260422,1
27_1485191,20260423,1
27_1485191,20260424,1
27_1485191,20260427,1
27_1485191,20260428,1
27_1485191,20260429,1
27_1485191,20260430,1
27_1485192,20260420,1
27_1485192,20260421,1
27_1485192,20260422,1
27_1485192,20260423,1
27_1485192,20260424,1
27_1485192,20260427,1
27_1485192,20260428,1
27_1485192,20260429,1
27_1485192,20260430,1
27_1485193,20260420,1
27_1485193,20260421,1
27_1485193,20260422,1
27_1485193,20260423,1
27_1485193,20260424,1
27_1485193,20260427,1
27_1485193,20260428,1
27_1485193,20260429,1
27_1485193,20260430,1
27_1485194,20260420,1
27_1485194,20260421,1
27_1485194,20260422,1
27_1485194,20260423,1
27_1485194,20260424,1
27_1485194,20260427,1
27_1485194,20260428,1
27_1485194,20260429,1
27_1485194,20260430,1
27_1485195,20260420,1
27_1485195,20260421,1
27_1485195,20260422,1
27_1485195,20260423,1
27_1485195,20260424,1
27_1485195,20260427,1
27_1485195,20260428,1
27_1485195,20260429,1
27_1485195,20260430,1
27_1485196,20260420,1
27_1485196,20260421,1
27_1485196,20260422,1
27_1485196,20260423,1
27_1485196,20260424,1
27_1485196,20260427,1
27_1485196,20260428,1
27_1485196,20260429,1
27_1485196,20260430,1
27_1485197,20260420,1
27_1485197,20260421,1
27_1485197,20260422,1
27_1485197,20260423,1
27_1485197,20260424,1
27_1485197,20260427,1
27_1485197,20260428,1
27_1485197,20260429,1
27_1485197,20260430,1
27_1485198,20260420,1
27_1485198,20260421,1
27_1485198,20260422,1
27_1485198,20260423,1
27_1485198,20260424,1
27_1485198,20260427,1
27_1485198,20260428,1
27_1485198,20260429,1
27_1485198,20260430,1
27_1485199,20260420,1
27_1485199,20260421,1
27_1485199,20260422,1
27_1485199,20260423,1
27_1485199,20260424,1
27_1485199,20260427,1
27_1485199,20260428,1
27_1485199,20260429,1
27_1485199,20260430,1
27_1485200,20260420,1
27_1485200,20260421,1
27_1485200,20260422,1
27_1485200,20260423,1
27_1485200,20260424,1
27_1485200,20260427,1
27_1485200,20260428,1
27_1485200,20260429,1
27_1485200,20260430,1
27_1485201,20260420,1
27_1485201,20260421,1
27_1485201,20260422,1
27_1485201,20260423,1
27_1485201,20260424,1
27_1485201,20260427,1
27_1485201,20260428,1
27_1485201,20260429,1
27_1485201,20260430,1
27_1485202,20260420,1
27_1485202,20260421,1
27_1485202,20260422,1
27_1485202,20260423,1
27_1485202,20260424,1
27_1485202,20260427,1
27_1485202,20260428,1
27_1485202,20260429,1
27_1485202,20260430,1
27_1485203,20260420,1
27_1485203,20260421,1
27_1485203,20260422,1
27_1485203,20260423,1
27_1485203,20260424,1
27_1485203,20260427,1
27_1485203,20260428,1
27_1485203,20260429,1
27_1485203,20260430,1
27_1485204,20260420,1
27_1485204,20260421,1
27_1485204,20260422,1
27_1485204,20260423,1
27_1485204,20260424,1
27_1485204,20260427,1
27_1485204,20260428,1
27_1485204,20260429,1
27_1485204,20260430,1
27_1485205,20260420,1
27_1485205,20260421,1
27_1485205,20260422,1
27_1485205,20260423,1
27_1485205,20260424,1
27_1485205,20260427,1
27_1485205,20260428,1
27_1485205,20260429,1
27_1485205,20260430,1
27_1485206,20260420,1
27_1485206,20260421,1
27_1485206,20260422,1
27_1485206,20260423,1
27_1485206,20260424,1
27_1485206,20260427,1
27_1485206,20260428,1
27_1485206,20260429,1
27_1485206,20260430,1
27_1485207,20260420,1
27_1485207,20260421,1
27_1485207,20260422,1
27_1485207,20260423,1
27_1485207,20260424,1
27_1485207,20260427,1
27_1485207,20260428,1
27_1485207,20260429,1
27_1485207,20260430,1
27_1485208,20260420,1
27_1485208,20260421,1
27_1485208,20260422,1
27_1485208,20260423,1
27_1485208,20260424,1
27_1485208,20260427,1
27_1485208,20260428,1
27_1485208,20260429,1
27_1485208,20260430,1
27_1485209,20260420,1
27_1485209,20260421,1
27_1485209,20260422,1
27_1485209,20260423,1
27_1485209,20260424,1
27_1485209,20260427,1
27_1485209,20260428,1
27_1485209,20260429,1
27_1485209,20260430,1
27_1485210,20260420,1
27_1485210,20260421,1
27_1485210,20260422,1
27_1485210,20260423,1
27_1485210,20260424,1
27_1485210,20260427,1
27_1485210,20260428,1
27_1485210,20260429,1
27_1485210,20260430,1
27_1485211,20260420,1
27_1485211,20260421,1
27_1485211,20260422,1
27_1485211,20260423,1
27_1485211,20260424,1
27_1485211,20260427,1
27_1485211,20260428,1
27_1485211,20260429,1
27_1485211,20260430,1
27_1485212,20260420,1
27_1485212,20260421,1
27_1485212,20260422,1
27_1485212,20260423,1
27_1485212,20260424,1
27_1485212,20260427,1
27_1485212,20260428,1
27_1485212,20260429,1
27_1485212,20260430,1
27_1485213,20260420,1
27_1485213,20260421,1
27_1485213,20260422,1
27_1485213,20260423,1
27_1485213,20260424,1
27_1485213,20260427,1
27_1485213,20260428,1
27_1485213,20260429,1
27_1485213,20260430,1
27_1485214,20260420,1
27_1485214,20260421,1
27_1485214,20260422,1
27_1485214,20260423,1
27_1485214,20260424,1
27_1485214,20260427,1
27_1485214,20260428,1
27_1485214,20260429,1
27_1485214,20260430,1
27_1485215,20260420,1
27_1485215,20260421,1
27_1485215,20260422,1
27_1485215,20260423,1
27_1485215,20260424,1
27_1485215,20260427,1
27_1485215,20260428,1
27_1485215,20260429,1
27_1485215,20260430,1
27_1485216,20260420,1
27_1485216,20260421,1
27_1485216,20260422,1
27_1485216,20260423,1
27_1485216,20260424,1
27_1485216,20260427,1
27_1485216,20260428,1
27_1485216,20260429,1
27_1485216,20260430,1
27_1485217,20260420,1
27_1485217,20260421,1
27_1485217,20260422,1
27_1485217,20260423,1
27_1485217,20260424,1
27_1485217,20260427,1
27_1485217,20260428,1
27_1485217,20260429,1
27_1485217,20260430,1
27_1485218,20260420,1
27_1485218,20260421,1
27_1485218,20260422,1
27_1485218,20260423,1
27_1485218,20260424,1
27_1485218,20260427,1
27_1485218,20260428,1
27_1485218,20260429,1
27_1485218,20260430,1
27_1485219,20260420,1
27_1485219,20260421,1
27_1485219,20260422,1
27_1485219,20260423,1
27_1485219,20260424,1
