1779257393711.0,1773645600,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257393711.0,1773645600,1247837,3.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257393712.0,1773645600,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257394651.0,1773645660,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257394651.0,1773645660,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257394652.0,1773645660,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257394652.0,1773645660,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257394652.0,1773645660,1247837,3.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257394653.0,1773645660,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257395678.0,1773645720,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257395679.0,1773645720,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257395679.0,1773645720,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257395679.0,1773645720,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257395680.0,1773645720,1247837,3.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257396393.0,1773645780,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257396393.0,1773645780,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257396394.0,1773645780,1247837,3.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257396394.0,1773645780,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257396823.0,1773645840,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257396825.0,1773645840,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257396826.0,1773645840,1058598,1.0,7d91544c-c965-4da8-b78c-6359199cf871
1779257396826.0,1773645840,1168982,3.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257396826.0,1773645840,1247837,3.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257396826.0,1773645840,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257397500.0,1773645900,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257397500.0,1773645900,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257397501.0,1773645900,1058598,1.0,7d91544c-c965-4da8-b78c-6359199cf871
1779257397501.0,1773645900,1168982,3.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257397501.0,1773645900,1247837,3.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257397502.0,1773645900,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257398314.0,1773645960,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257398314.0,1773645960,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257398315.0,1773645960,1005939,3.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257398315.0,1773645960,1058598,1.0,7d91544c-c965-4da8-b78c-6359199cf871
1779257398315.0,1773645960,1168982,0.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257398315.0,1773645960,1247837,3.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257398316.0,1773645960,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257398991.0,1773646020,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257398991.0,1773646020,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257398992.0,1773646020,1005939,3.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257398992.0,1773646020,1058598,1.0,7d91544c-c965-4da8-b78c-6359199cf871
1779257398994.0,1773646020,1168982,0.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257398994.0,1773646020,1247837,3.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257398994.0,1773646020,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
